3.042250000000000227e+02	3.502027000000000044e+03	3.465163000000000011e+03	3.499978999999999814e+03	3.489739000000000033e+03	3.489739000000000033e+03	3.532746000000000095e+03	3.526601999999999862e+03	3.516362000000000080e+03	3.514313999999999851e+03	3.461067000000000007e+03	3.497931000000000040e+03	3.432396000000000186e+03	3.542985999999999876e+03	3.479498999999999796e+03	3.516362000000000080e+03	3.508170000000000073e+03	3.440586999999999989e+03	3.442635000000000218e+03	3.465163000000000011e+03	3.493835000000000036e+03	3.508170000000000073e+03	3.567561999999999898e+03	3.538889999999999873e+03	3.495882999999999811e+03	3.452875000000000000e+03	3.526601999999999862e+03	3.559369999999999891e+03	3.540938000000000102e+03	3.508170000000000073e+03	3.502027000000000044e+03	3.516362000000000080e+03	3.528650000000000091e+03	3.461067000000000007e+03	3.520458000000000084e+03	3.452875000000000000e+03	3.532746000000000095e+03	3.454922999999999774e+03	3.485643000000000029e+03	3.508170000000000073e+03	3.485643000000000029e+03	3.542985999999999876e+03
3.044399999999999977e+02	3.397579999999999927e+03	3.334092999999999847e+03	3.397579999999999927e+03	3.325900999999999840e+03	3.387340000000000146e+03	3.459018999999999778e+03	3.395532000000000153e+03	3.387340000000000146e+03	3.321804999999999836e+03	3.416012000000000171e+03	3.352525000000000091e+03	3.366860999999999876e+03	3.301326000000000022e+03	3.332045000000000073e+03	3.360717000000000098e+03	3.329996999999999844e+03	3.442635000000000218e+03	3.368909000000000106e+03	3.321804999999999836e+03	3.418059999999999945e+03	3.338188999999999851e+03	3.350476999999999862e+03	3.377099999999999909e+03	3.366860999999999876e+03	3.358668999999999869e+03	3.323853000000000065e+03	3.368909000000000106e+03	3.375052000000000135e+03	3.377099999999999909e+03	3.389387999999999920e+03	3.395532000000000153e+03	3.340237000000000080e+03	3.366860999999999876e+03	3.346380999999999858e+03	3.405771999999999935e+03	3.350476999999999862e+03	3.418059999999999945e+03	3.399628000000000156e+03	3.356621000000000095e+03	3.389387999999999920e+03	3.344333000000000084e+03
3.046560000000000059e+02	2.197469999999999800e+03	2.211806000000000040e+03	2.142175000000000182e+03	2.203614000000000033e+03	2.269148999999999887e+03	2.129887000000000171e+03	2.156510999999999967e+03	2.123744000000000142e+03	2.224094000000000051e+03	2.224094000000000051e+03	2.187231000000000222e+03	2.222045999999999822e+03	2.166751000000000204e+03	2.152414999999999964e+03	2.211806000000000040e+03	2.166751000000000204e+03	2.158559000000000196e+03	2.172894999999999982e+03	2.162655000000000200e+03	2.138079000000000178e+03	2.166751000000000204e+03	2.183135000000000218e+03	2.117599999999999909e+03	2.136030999999999949e+03	2.217949999999999818e+03	2.179039000000000215e+03	2.117599999999999909e+03	2.174943000000000211e+03	2.189278999999999996e+03	2.164702999999999975e+03	2.181086999999999989e+03	2.164702999999999975e+03	2.197469999999999800e+03	2.174943000000000211e+03	2.201565999999999804e+03	2.156510999999999967e+03	2.152414999999999964e+03	2.195422000000000025e+03	2.142175000000000182e+03	2.246621999999999844e+03	2.174943000000000211e+03
3.048709999999999809e+02	2.412507000000000062e+03	2.469849999999999909e+03	2.420699000000000069e+03	2.420699000000000069e+03	2.394074999999999818e+03	2.394074999999999818e+03	2.428891000000000076e+03	2.324445000000000164e+03	2.412507000000000062e+03	2.412507000000000062e+03	2.428891000000000076e+03	2.394074999999999818e+03	2.496474000000000160e+03	2.422746999999999844e+03	2.398170999999999822e+03	2.449371000000000095e+03	2.328539999999999964e+03	2.412507000000000062e+03	2.367452000000000226e+03	2.404315000000000055e+03	2.447322999999999865e+03	2.398170999999999822e+03	2.523097000000000207e+03	2.334684000000000196e+03	2.461657999999999902e+03	2.412507000000000062e+03	2.416603000000000065e+03	2.351068000000000211e+03	2.441179000000000087e+03	2.412507000000000062e+03	2.467802000000000135e+03	2.346972000000000207e+03	2.430938999999999851e+03	2.359260000000000218e+03	2.375643999999999778e+03	2.473945999999999913e+03	2.385884000000000015e+03	2.478041999999999916e+03	2.463706000000000131e+03	2.508762000000000171e+03	2.500570000000000164e+03
3.050869999999999891e+02	3.313612999999999829e+03	3.411916000000000167e+03	3.364813000000000102e+03	3.321804999999999836e+03	3.309516999999999825e+03	3.356621000000000095e+03	3.407820000000000164e+03	3.420108000000000175e+03	3.379148000000000138e+03	3.391436000000000149e+03	3.383244000000000142e+03	3.366860999999999876e+03	3.379148000000000138e+03	3.502027000000000044e+03	3.416012000000000171e+03	3.360717000000000098e+03	3.362764999999999873e+03	3.391436000000000149e+03	3.411916000000000167e+03	3.420108000000000175e+03	3.424204000000000178e+03	3.426251999999999953e+03	3.420108000000000175e+03	3.370956999999999880e+03	3.401675999999999931e+03	3.364813000000000102e+03	3.364813000000000102e+03	3.454922999999999774e+03	3.428300000000000182e+03	3.346380999999999858e+03	3.395532000000000153e+03	3.360717000000000098e+03	3.411916000000000167e+03	3.385291999999999916e+03	3.350476999999999862e+03	3.370956999999999880e+03	3.411916000000000167e+03	3.387340000000000146e+03	3.360717000000000098e+03	3.411916000000000167e+03	3.461067000000000007e+03
3.053020000000000209e+02	3.090385000000000218e+03	3.041233999999999924e+03	3.092432999999999993e+03	3.104721000000000004e+03	3.129295999999999822e+03	3.125199999999999818e+03	3.037137999999999920e+03	2.998226000000000113e+03	3.063760999999999967e+03	3.057617000000000189e+03	3.067856999999999971e+03	3.049425000000000182e+03	3.151824000000000069e+03	3.026898000000000138e+03	3.092432999999999993e+03	3.110864999999999782e+03	3.059664999999999964e+03	3.125199999999999818e+03	3.065809000000000196e+03	3.074001000000000204e+03	3.071952999999999975e+03	3.082193000000000211e+03	2.961362999999999829e+03	3.086289000000000215e+03	3.012561999999999898e+03	3.160016000000000076e+03	3.067856999999999971e+03	3.114960000000000036e+03	3.047378000000000156e+03	3.123152000000000044e+03	3.065809000000000196e+03	3.102672999999999774e+03	3.074001000000000204e+03	3.022802000000000135e+03	3.016657999999999902e+03	3.119056000000000040e+03	3.080144999999999982e+03	3.198927000000000135e+03	3.016657999999999902e+03	3.059664999999999964e+03	3.039186000000000149e+03
3.055179999999999723e+02	2.093023999999999887e+03	2.080735999999999876e+03	2.154463000000000193e+03	2.150367000000000189e+03	2.125791999999999916e+03	2.164702999999999975e+03	2.078688000000000102e+03	2.090976000000000113e+03	2.072543999999999869e+03	2.131934999999999945e+03	2.004961000000000013e+03	2.142175000000000182e+03	2.105311999999999898e+03	2.170847000000000207e+03	2.064351999999999862e+03	2.090976000000000113e+03	2.127840000000000146e+03	2.099168000000000120e+03	2.150367000000000189e+03	2.144222999999999956e+03	2.150367000000000189e+03	2.131934999999999945e+03	2.133983000000000175e+03	2.086880000000000109e+03	2.174943000000000211e+03	2.093023999999999887e+03	2.154463000000000193e+03	2.148318999999999960e+03	2.156510999999999967e+03	2.117599999999999909e+03	2.119648000000000138e+03	2.144222999999999956e+03	2.170847000000000207e+03	2.146271000000000186e+03	2.105311999999999898e+03	2.158559000000000196e+03	2.082784000000000106e+03	2.045921000000000049e+03	2.150367000000000189e+03	2.103264000000000124e+03	2.156510999999999967e+03
3.057330000000000041e+02	2.109407999999999902e+03	2.090976000000000113e+03	2.117599999999999909e+03	2.101215999999999894e+03	2.086880000000000109e+03	2.093023999999999887e+03	2.082784000000000106e+03	2.113503999999999905e+03	2.064351999999999862e+03	2.160606999999999971e+03	2.072543999999999869e+03	2.117599999999999909e+03	2.068447999999999865e+03	2.097119999999999891e+03	2.078688000000000102e+03	2.152414999999999964e+03	2.045921000000000049e+03	2.179039000000000215e+03	2.142175000000000182e+03	2.119648000000000138e+03	2.072543999999999869e+03	2.090976000000000113e+03	2.109407999999999902e+03	2.101215999999999894e+03	2.133983000000000175e+03	2.076639999999999873e+03	2.113503999999999905e+03	2.101215999999999894e+03	2.099168000000000120e+03	2.160606999999999971e+03	2.146271000000000186e+03	2.052065000000000055e+03	2.111456000000000131e+03	2.021345000000000027e+03	2.093023999999999887e+03	2.101215999999999894e+03	2.158559000000000196e+03	2.050016999999999825e+03	2.090976000000000113e+03	2.072543999999999869e+03	2.170847000000000207e+03
3.059490000000000123e+02	3.229646999999999935e+03	3.241934999999999945e+03	3.293134000000000015e+03	3.188686999999999898e+03	3.233742999999999938e+03	3.231695000000000164e+03	3.258318000000000211e+03	3.274702000000000226e+03	3.256269999999999982e+03	3.246030000000000200e+03	3.196878999999999905e+03	3.243981999999999971e+03	3.313612999999999829e+03	3.289038000000000011e+03	3.211215000000000146e+03	3.239887000000000171e+03	3.176400000000000091e+03	3.270606000000000222e+03	3.231695000000000164e+03	3.256269999999999982e+03	3.254222000000000207e+03	3.307469999999999800e+03	3.252173999999999978e+03	3.203023000000000138e+03	3.235791000000000167e+03	3.256269999999999982e+03	3.303373999999999796e+03	3.176400000000000091e+03	3.248077999999999975e+03	3.237838999999999942e+03	3.239887000000000171e+03	3.248077999999999975e+03	3.190735000000000127e+03	3.198927000000000135e+03	3.198927000000000135e+03	3.268557999999999993e+03	3.157967999999999847e+03	3.334092999999999847e+03	3.151824000000000069e+03	3.272653999999999996e+03	3.262414000000000215e+03
3.061639999999999873e+02	3.661768000000000029e+03	3.780550000000000182e+03	3.745735000000000127e+03	3.700679999999999836e+03	3.704775000000000091e+03	3.741639000000000124e+03	3.717063000000000102e+03	3.715014999999999873e+03	3.762119000000000142e+03	3.641288000000000011e+03	3.674056000000000040e+03	3.682248000000000047e+03	3.715014999999999873e+03	3.674056000000000040e+03	3.751878999999999905e+03	3.762119000000000142e+03	3.633097000000000207e+03	3.669960000000000036e+03	3.708871000000000095e+03	3.743686999999999898e+03	3.821510000000000218e+03	3.712967000000000098e+03	3.669960000000000036e+03	3.794885999999999967e+03	3.727302999999999884e+03	3.680199999999999818e+03	3.706822999999999865e+03	3.706822999999999865e+03	3.768262000000000171e+03	3.729351000000000113e+03	3.729351000000000113e+03	3.715014999999999873e+03	3.753927000000000135e+03	3.741639000000000124e+03	3.758023000000000138e+03	3.704775000000000091e+03	3.694536000000000058e+03	3.690440000000000055e+03	3.721159000000000106e+03	3.727302999999999884e+03	3.649480000000000018e+03
3.063799999999999955e+02	2.117599999999999909e+03	2.115552000000000135e+03	2.111456000000000131e+03	2.205661999999999807e+03	2.193375000000000000e+03	2.219998000000000047e+03	2.164702999999999975e+03	2.101215999999999894e+03	2.230237999999999829e+03	2.289628999999999905e+03	2.109407999999999902e+03	2.131934999999999945e+03	2.131934999999999945e+03	2.195422000000000025e+03	2.099168000000000120e+03	2.140126999999999953e+03	2.185182999999999993e+03	2.129887000000000171e+03	2.109407999999999902e+03	2.152414999999999964e+03	2.211806000000000040e+03	2.238429999999999836e+03	2.121695999999999913e+03	2.168798999999999978e+03	2.150367000000000189e+03	2.131934999999999945e+03	2.172894999999999982e+03	2.201565999999999804e+03	2.158559000000000196e+03	2.226141999999999825e+03	2.144222999999999956e+03	2.238429999999999836e+03	2.138079000000000178e+03	2.205661999999999807e+03	2.224094000000000051e+03	2.176990999999999985e+03	2.152414999999999964e+03	2.211806000000000040e+03	2.103264000000000124e+03	2.219998000000000047e+03	2.142175000000000182e+03
3.065950000000000273e+02	2.068447999999999865e+03	2.068447999999999865e+03	2.035681000000000040e+03	2.054112999999999829e+03	2.004961000000000013e+03	1.980385999999999967e+03	1.990625999999999976e+03	2.029537000000000035e+03	2.039777000000000044e+03	2.097119999999999891e+03	2.107360000000000127e+03	2.060257000000000062e+03	2.099168000000000120e+03	2.127840000000000146e+03	1.990625999999999976e+03	2.068447999999999865e+03	2.064351999999999862e+03	2.060257000000000062e+03	2.031585000000000036e+03	2.029537000000000035e+03	2.113503999999999905e+03	2.133983000000000175e+03	2.078688000000000102e+03	2.027489000000000033e+03	2.072543999999999869e+03	2.052065000000000055e+03	2.025441000000000031e+03	2.093023999999999887e+03	2.060257000000000062e+03	2.082784000000000106e+03	2.107360000000000127e+03	2.111456000000000131e+03	2.103264000000000124e+03	1.968097999999999956e+03	2.023393000000000029e+03	2.060257000000000062e+03	2.119648000000000138e+03	2.050016999999999825e+03	2.066400000000000091e+03	2.131934999999999945e+03	2.039777000000000044e+03
3.068100000000000023e+02	3.471306999999999789e+03	3.590088999999999942e+03	3.516362000000000080e+03	3.573704999999999927e+03	3.514313999999999851e+03	3.547081999999999880e+03	3.483594999999999800e+03	3.530697999999999865e+03	3.549130000000000109e+03	3.559369999999999891e+03	3.510217999999999847e+03	3.557322000000000116e+03	3.547081999999999880e+03	3.575753000000000156e+03	3.577800999999999931e+03	3.567561999999999898e+03	3.538889999999999873e+03	3.571657000000000153e+03	3.563465999999999894e+03	3.571657000000000153e+03	3.530697999999999865e+03	3.530697999999999865e+03	3.540938000000000102e+03	3.518409999999999854e+03	3.506121999999999844e+03	3.598280999999999949e+03	3.526601999999999862e+03	3.538889999999999873e+03	3.461067000000000007e+03	3.461067000000000007e+03	3.581896999999999935e+03	3.504074999999999818e+03	3.547081999999999880e+03	3.516362000000000080e+03	3.633097000000000207e+03	3.534793999999999869e+03	3.549130000000000109e+03	3.420108000000000175e+03	3.567561999999999898e+03	3.418059999999999945e+03	3.436492000000000189e+03
3.070260000000000105e+02	3.749831000000000131e+03	3.739590999999999894e+03	3.811269999999999982e+03	3.653576000000000022e+03	3.661768000000000029e+03	3.665864000000000033e+03	3.680199999999999818e+03	3.659719999999999800e+03	3.686344000000000051e+03	3.696583999999999833e+03	3.690440000000000055e+03	3.694536000000000058e+03	3.696583999999999833e+03	3.696583999999999833e+03	3.682248000000000047e+03	3.755974999999999909e+03	3.682248000000000047e+03	3.663815999999999804e+03	3.661768000000000029e+03	3.745735000000000127e+03	3.776454000000000178e+03	3.686344000000000051e+03	3.747782999999999902e+03	3.717063000000000102e+03	3.758023000000000138e+03	3.655623999999999796e+03	3.661768000000000029e+03	3.723206999999999880e+03	3.678152000000000044e+03	3.659719999999999800e+03	3.674056000000000040e+03	3.639239999999999782e+03	3.643335999999999785e+03	3.723206999999999880e+03	3.667911999999999807e+03	3.667911999999999807e+03	3.639239999999999782e+03	3.727302999999999884e+03	3.696583999999999833e+03	3.588041000000000167e+03	3.678152000000000044e+03
3.072409999999999854e+02	2.076639999999999873e+03	2.037729000000000042e+03	2.027489000000000033e+03	2.033633000000000038e+03	2.025441000000000031e+03	2.039777000000000044e+03	2.019297000000000025e+03	2.082784000000000106e+03	2.045921000000000049e+03	1.990625999999999976e+03	2.000865000000000009e+03	2.023393000000000029e+03	2.095072000000000116e+03	1.992673999999999978e+03	2.074592000000000098e+03	2.068447999999999865e+03	2.121695999999999913e+03	2.041825000000000045e+03	2.093023999999999887e+03	2.076639999999999873e+03	2.117599999999999909e+03	2.088927999999999884e+03	2.076639999999999873e+03	2.115552000000000135e+03	2.054112999999999829e+03	2.017249000000000024e+03	2.066400000000000091e+03	2.013153000000000020e+03	2.105311999999999898e+03	2.082784000000000106e+03	2.043873000000000047e+03	2.058208999999999833e+03	2.035681000000000040e+03	2.047969000000000051e+03	1.988577999999999975e+03	2.017249000000000024e+03	2.121695999999999913e+03	2.119648000000000138e+03	1.998817000000000007e+03	2.101215999999999894e+03	2.115552000000000135e+03
3.074569999999999936e+02	2.078688000000000102e+03	2.060257000000000062e+03	2.066400000000000091e+03	2.095072000000000116e+03	2.068447999999999865e+03	2.021345000000000027e+03	2.047969000000000051e+03	2.090976000000000113e+03	2.039777000000000044e+03	2.113503999999999905e+03	1.992673999999999978e+03	2.025441000000000031e+03	2.109407999999999902e+03	2.074592000000000098e+03	2.158559000000000196e+03	2.127840000000000146e+03	2.052065000000000055e+03	2.082784000000000106e+03	2.052065000000000055e+03	2.133983000000000175e+03	2.058208999999999833e+03	2.007009000000000015e+03	2.072543999999999869e+03	2.035681000000000040e+03	2.019297000000000025e+03	2.113503999999999905e+03	2.082784000000000106e+03	2.027489000000000033e+03	2.023393000000000029e+03	2.039777000000000044e+03	2.064351999999999862e+03	2.121695999999999913e+03	2.082784000000000106e+03	2.045921000000000049e+03	2.099168000000000120e+03	2.027489000000000033e+03	2.121695999999999913e+03	2.103264000000000124e+03	2.105311999999999898e+03	2.047969000000000051e+03	2.109407999999999902e+03
3.076720000000000255e+02	3.215311000000000149e+03	3.297230000000000018e+03	3.237838999999999942e+03	3.354572999999999865e+03	3.280846000000000004e+03	3.301326000000000022e+03	3.207119000000000142e+03	3.190735000000000127e+03	3.295181999999999789e+03	3.248077999999999975e+03	3.272653999999999996e+03	3.313612999999999829e+03	3.231695000000000164e+03	3.252173999999999978e+03	3.272653999999999996e+03	3.274702000000000226e+03	3.209166999999999916e+03	3.276750000000000000e+03	3.286989999999999782e+03	3.250126000000000204e+03	3.248077999999999975e+03	3.196878999999999905e+03	3.276750000000000000e+03	3.256269999999999982e+03	3.284942000000000007e+03	3.295181999999999789e+03	3.301326000000000022e+03	3.327949000000000069e+03	3.227599000000000160e+03	3.272653999999999996e+03	3.270606000000000222e+03	3.215311000000000149e+03	3.248077999999999975e+03	3.332045000000000073e+03	3.233742999999999938e+03	3.305422000000000025e+03	3.278797999999999774e+03	3.246030000000000200e+03	3.256269999999999982e+03	3.297230000000000018e+03	3.282893999999999778e+03
